rate,ct_dst_src_ltm,ct_srv_dst,label
0.001818927,0.078125,0.180327869,0
0.002970297,0,0.016393443,0
0.001309212,0.09375,0.213114754,0
0.002362543,0.078125,0.180327869,0
0.004298356,0,0,0
0.00392519,0,0.016393443,0
5.37E-06,0,0.032786885,0
0.001562019,0.09375,0.213114754,0
0.001778688,0.078125,0.163934426,0
0.001777155,0.09375,0.213114754,0
0.002912621,0,0,0
7.37E-06,0,0.098360656,0
2.82E-05,0.03125,0.180327869,0
5.08E-06,0,0.081967213,0
1.86E-06,0,0.098360656,0
0.001585243,0.078125,0.098360656,0
6.13E-06,0.015625,0.114754098,0
0.001867287,0.109375,0.114754098,0
1.21E-06,0,0.016393443,0
7.05E-06,0.015625,0.098360656,0
0.001764895,0.078125,0.180327869,0
0.001409594,0.09375,0.213114754,0
0.001344196,0.09375,0.213114754,0
2.84E-05,0.03125,0.06557377,0
3.96E-05,0.015625,0.098360656,0
0.001358472,0.09375,0.213114754,0
4.56E-06,0,0.213114754,0
5.43E-06,0.015625,0.06557377,0
0.001365159,0.09375,0.213114754,0
3.31E-06,0,0.016393443,0
0.001411101,0.078125,0.163934426,0
0.001761033,0.078125,0.098360656,0
0.001280885,0.078125,0.163934426,0
0.00280112,0.109375,0.016393443,0
5.58E-06,0,0.049180328,0
0.001262447,0.09375,0.213114754,0
2.08E-06,0,0.114754098,0
0.001586615,0.078125,0.098360656,0
2.64E-05,0,0.081967213,0
7.22E-06,0.03125,0,0
0.001584177,0.078125,0.098360656,0
1.14E-06,0.03125,0,0
0.002038673,0.078125,0.098360656,0
7.93E-06,0.09375,0.213114754,0
0.001779455,0.0625,0.098360656,0
0.001723418,0.109375,0.114754098,0
0.002365252,0.046875,0.081967213,0
0.001743173,0.046875,0.081967213,0
0.001688757,0.078125,0.098360656,0
9.88E-07,0,0,0
0.001687462,0.078125,0.098360656,0
1.71E-06,0.03125,0.06557377,0
1.04E-05,0.015625,0.213114754,0
0.001695002,0.109375,0.180327869,0
4.22E-05,0,0.098360656,0
3.88E-06,0.015625,0.06557377,0
0.002079002,0,0,0
0.001666078,0.109375,0.180327869,0
2.39E-05,0,0.163934426,0
0.004528503,0.015625,0,0
2.42E-06,0.015625,0.098360656,0
2.96E-06,0,0.016393443,0
0.00166633,0.109375,0.180327869,0
3.97E-05,0.03125,0.163934426,0
0.001443999,0.0625,0.098360656,0
1.15E-05,0.03125,0.016393443,0
0.002405072,0.0625,0.098360656,0
0.003067485,0.0625,0,0
0.000471347,0,0.098360656,0
0.001718661,0.0625,0.098360656,0
2.94E-05,0.015625,0.213114754,0
0.000443416,0,0.180327869,0
0.004381443,0,0.016393443,0
0.001671817,0.046875,0.081967213,0
0.001844709,0.015625,0,0
2.45E-05,0,0.081967213,0
4.00E-05,0.015625,0.114754098,0
0.00171589,0.109375,0.114754098,0
5.32E-05,0,0.147540984,0
0.001714553,0.109375,0.114754098,0
3.92E-05,0.078125,0.163934426,0
1.80E-06,0.015625,0.032786885,0
1.24E-05,0.09375,0.262295082,0
4.07E-06,0.015625,0.147540984,0
2.98E-05,0.015625,0,0
0.001723058,0.015625,0.147540984,0
0.00137856,0.0625,0.163934426,0
0.001775148,0.015625,0.147540984,0
0.001767163,0.0625,0.163934426,0
0.001762162,0.0625,0.163934426,0
4.62E-05,0,0.147540984,0
4.26E-05,0,0.049180328,0
3.16E-05,0.015625,0.06557377,0
9.88E-07,0.015625,0,0
3.60E-06,0,0.081967213,0
3.32E-06,0,0.06557377,0
0.001761597,0.078125,0.180327869,0
1.05E-05,0.015625,0.016393443,0
8.18E-06,0.015625,0.06557377,0
0.000185683,0,0,0
0.004471331,0,0,0
0.001494368,0.109375,0.180327869,0
0.002932551,0,0,0
0.001754013,0.078125,0.147540984,0
0.001733229,0.078125,0.098360656,0
0.001799346,0.078125,0.147540984,0
0.0043939,0.015625,0.016393443,0
0.003064351,0.015625,0.016393443,0
0.002282947,0.109375,0.114754098,0
0.002985075,0.015625,0.016393443,0
0.0013606,0.09375,0.213114754,0
0.001589289,0.09375,0.262295082,0
0.002838221,0,0,0
0.001636742,0.109375,0.147540984,0
0.001699279,0.109375,0.147540984,0
0.001793518,0.078125,0.098360656,0
1.85E-06,0.015625,0.147540984,0
7.98E-06,0,0.262295082,0
0.004337841,0,0.016393443,0
1.14E-06,0.015625,0.032786885,0
9.37E-06,0,0.016393443,0
0.002915452,0.109375,0.016393443,0
2.46E-06,0.015625,0.032786885,0
1.18E-07,0,0,0
6.17E-06,0,0.049180328,0
1.05E-05,0,0.06557377,0
1.65E-06,0.0625,0.163934426,0
0.000179962,0,0,0
1.07E-06,0,0.032786885,0
3.75E-05,0,0.06557377,0
0.004025302,0.03125,0.016393443,0
2.72E-06,0.03125,0.262295082,0
3.40E-05,0,0.032786885,0
0.002299491,0.015625,0.081967213,0
0.001734195,0.015625,0.081967213,0
0.004500927,0.015625,0.032786885,0
0.003446878,0,0.032786885,0
0.003009027,0,0,0
0.001583113,0.09375,0.262295082,0
0.001527495,0.09375,0.262295082,0
0.00227266,0,0.180327869,0
8.12E-06,0,0.032786885,0
0.005448308,0,0.049180328,0
2.71E-05,0.015625,0.032786885,0
7.22E-06,0,0.049180328,0
0.001723148,0.0625,0.098360656,0
0.010067682,0.046875,0,0
0.002241543,0.109375,0.147540984,0
0.001731556,0.0625,0.098360656,0
0.002144528,0.09375,0.262295082,0
0.002932551,0.046875,0.032786885,0
0.001379137,0.109375,0.147540984,0
0.00156213,0.09375,0.262295082,0
0.000505509,0,0,0
0.002193566,0.09375,0.262295082,0
0.001427308,0.09375,0.262295082,0
0.00439731,0,0,0
0.003098232,0.09375,0.016393443,0
2.09E-06,0,0.016393443,0
0.000175205,0,0.016393443,0
3.72E-05,0.078125,0.163934426,0
1.05E-06,0,0.032786885,0
1.13E-06,0.03125,0.098360656,0
1.90E-06,0,0.163934426,0
9.88E-07,0.015625,0.032786885,0
6.78E-06,0.015625,0.06557377,0
1.55E-06,0.03125,0.049180328,0
3.10E-06,0.046875,0.081967213,0
4.18E-05,0,0.147540984,0
0.001723688,0.0625,0.098360656,0
0.001451943,0.078125,0.147540984,0
0.003496581,0.015625,0.06557377,0
0.002465928,0,0,0
0.001583873,0.09375,0.262295082,0
0.004251392,0,0.098360656,0
0.001333985,0.109375,0.147540984,0
0.005263842,0.015625,0.049180328,0
0.002770083,0,0.032786885,0
6.79E-06,0,0.049180328,0
3.30E-06,0.03125,0.032786885,0
0.001773891,0.0625,0.098360656,0
2.82E-05,0.03125,0,0
0.007332915,0.03125,0.032786885,0
0.003144654,0,0.016393443,0
0.00153711,0.03125,0.032786885,0
0.002722323,0.015625,0.016393443,0
0.003915023,0.015625,0.049180328,0
0.000175152,0.015625,0,0
0.002901354,0,0,0
0.002691259,0,0.049180328,0
0.005397903,0.03125,0.06557377,0
0.004455497,0.0625,0.180327869,0
0.00275989,0.015625,0.032786885,0
0.000325989,0.0625,0.06557377,0
0.000125053,0,0,0
0.004146919,0.03125,0.06557377,0
0.002898551,0.015625,0,0
0.003092784,0.015625,0,0
0.001851273,0.015625,0.032786885,0
2.89E-05,0.03125,0,0
0.001408691,0.09375,0.262295082,0
0.002031297,0.0625,0.098360656,0
0.001469737,0.09375,0.262295082,0
2.74E-05,0.015625,0.06557377,0
0.003157895,0.078125,0.016393443,0
0.000341976,0,0,0
1.53E-05,0.03125,0.262295082,0
3.72E-05,0.03125,0.262295082,0
4.00E-06,0.046875,0.081967213,0
0.001602197,0.03125,0.06557377,0
2.07E-05,0.015625,0.06557377,0
1.16E-05,0.078125,0.163934426,0
0.004455637,0,0.180327869,0
1.95E-06,0.109375,0,0
2.88E-05,0.03125,0.032786885,0
0.003509496,0.015625,0.032786885,0
0.002898551,0.03125,0.032786885,0
0.001576684,0.078125,0.098360656,0
0.0048177,0.015625,0.032786885,0
0.001804067,0.078125,0.147540984,0
0.001626738,0.109375,0.147540984,0
0.002059539,0.078125,0.098360656,0
0.001305939,0.09375,0.262295082,0
0.00310559,0,0,0
0.004500237,0.0625,0.032786885,0
5.37E-06,0.015625,0.032786885,0
1.16E-05,0.078125,0.163934426,0
0.004720297,0,0.098360656,0
5.20E-06,0.015625,0.06557377,0
0.0003275,0.03125,0,0
3.07E-05,0,0,0
2.18E-06,0.078125,0.163934426,0
0.002923977,0,0,0
3.37E-06,0,0.081967213,0
9.02E-06,0,0.06557377,0
0.001571204,0.078125,0.098360656,0
0.001833232,0.078125,0.147540984,0
0.003868866,0.0625,0.032786885,0
0.002600063,0.078125,0.147540984,0
0.003164557,0,0.016393443,0
0.003411178,0.0625,0.032786885,0
0.003610875,0,0.032786885,0
0.003215434,0.109375,0,0
0.001584938,0.09375,0.262295082,0
3.35E-05,0.015625,0.081967213,0
2.49E-05,0,0.147540984,0
0.004554327,0.015625,0.032786885,0
4.62E-06,0.0625,0.163934426,0
8.45E-06,0,0.049180328,0
2.29E-05,0.03125,0.032786885,0
1.45E-05,0.046875,0.081967213,0
4.68E-05,0.015625,0.06557377,0
0.000159028,0.03125,0,0
0.00213786,0.09375,0.163934426,0
0.002782931,0.015625,0.032786885,0
0.00143417,0.09375,0.163934426,0
0.000905471,0,0.016393443,0
0.002362625,0,0,0
0.00295858,0,0,0
0.002780352,0,0,0
0.001520527,0.09375,0.147540984,0
0.002808989,0.09375,0.016393443,0
0.003550543,0.03125,0.06557377,0
0.007930913,0,0.049180328,0
0.001557325,0.078125,0.131147541,0
1.60E-06,0,0.163934426,0
0.00158776,0.078125,0.098360656,0
5.43E-06,0.015625,0.147540984,0
0.002830189,0,0.016393443,0
0.004170978,0,0.049180328,0
0.000147867,0.015625,0,0
0.001590208,0.078125,0.098360656,0
0.001743358,0.078125,0.098360656,0
0.004447268,0.0625,0,0
0.000426098,0,0.032786885,0
0.001601098,0.015625,0.032786885,0
2.28E-05,0.015625,0.032786885,0
2.26E-05,0.03125,0.032786885,0
0.001723418,0.0625,0.180327869,0
0.002300453,0.0625,0.180327869,0
0.001819347,0.0625,0.180327869,0
0.002870813,0,0.032786885,0
0.002018102,0.046875,0.180327869,0
8.50E-05,0.046875,0.016393443,0
0.001735107,0.0625,0.180327869,0
0.002949853,0.015625,0.032786885,0
0.001783292,0.046875,0.049180328,0
0.002822201,0.03125,0.016393443,0
0.005660842,0,0.180327869,0
0.002806361,0,0.032786885,0
0.001806833,0,0.049180328,0
0.006149296,0,0.049180328,0
0.001759691,0.046875,0.180327869,0
0.001543354,0.046875,0.180327869,0
0.003030303,0.046875,0.032786885,0
0.001788715,0.046875,0.049180328,0
0.008858781,0,0,0
0.000165805,0,0,0
0.001555943,0.046875,0.180327869,0
0.000280311,0.046875,0.016393443,0
0.002310277,0.03125,0.180327869,0
0.004371304,0.046875,0.032786885,0
0.002454627,0.046875,0.049180328,0
0.001948515,0.0625,0.147540984,0
0.001726122,0.0625,0.147540984,0
0.00172549,0.0625,0.147540984,0
0.002511033,0.0625,0.163934426,0
0.001870538,0.0625,0.163934426,0
0.000257596,0.046875,0.245901639,0
0.002849003,0.03125,0,0
0.001717051,0.03125,0.147540984,0
0.001786004,0.15625,0.245901639,0
0.0043939,0.015625,0.032786885,0
0.0018019,0.0625,0.163934426,0
0.001546029,0.015625,0.147540984,0
0.00156021,0.015625,0.147540984,0
0.004307069,0.015625,0.016393443,0
0.001717945,0.03125,0.147540984,0
0.001726032,0.0625,0.147540984,0
0.001796114,0.15625,0.245901639,0
0.004443283,0,0,0
0.000187025,0,0.098360656,0
0.003492848,0,0,0
0.002865329,0.015625,0.032786885,0
0.004384834,0.015625,0.032786885,0
0.002964427,0.015625,0.032786885,0
0.001815981,0.15625,0.245901639,0
0.001731556,0.0625,0.147540984,0
0.001798365,0.0625,0.163934426,0
0.001850606,0.0625,0.163934426,0
0.00304878,0.15625,0.032786885,0
0.002816902,0,0,0
0.004436326,0,0.016393443,0
0.001777826,0.15625,0.245901639,0
0.003595133,0.015625,0.016393443,0
0.00744249,0.046875,0.163934426,0
0.007729372,0,0.245901639,0
0.000291371,0.046875,0.163934426,0
0.001788521,0.15625,0.245901639,0
0.004634823,0,0.016393443,0
0.00144658,0.03125,0.081967213,0
2.86E-05,0.046875,0.016393443,0
8.52E-05,0.015625,0,0
0.003092784,0.015625,0.032786885,0
0.002722323,0.015625,0.032786885,0
0.007354486,0.03125,0.081967213,0
0.0039128,0.03125,0.081967213,0
0.001789394,0.15625,0.245901639,0
0.001754293,0.15625,0.245901639,0
0.00246287,0.15625,0.245901639,0
0.005729945,0.03125,0.163934426,0
0.003525799,0,0,0
0.004372163,0,0.06557377,0
0.000181726,0.09375,0.016393443,0
0.000124613,0.015625,0,0
0.002884615,0,0,0
0.001956059,0.15625,0.245901639,0
0.002840909,0.15625,0.032786885,0
0.002710027,0,0,0
0.001456513,0.03125,0.081967213,0
0.001809211,0.09375,0.098360656,0
2.89E-05,0.015625,0.016393443,0
0.004786997,0,0.098360656,0
0.002816902,0.015625,0.016393443,0
0.00180812,0.09375,0.098360656,0
0.001690423,0,0.016393443,0
0.001994438,0.09375,0.098360656,0
0.000177043,0.03125,0,0
0.002590674,0,0.016393443,0
0.005372577,0.015625,0.245901639,0
0.007360673,0.03125,0.081967213,0
0.000731139,0,0.147540984,0
0.007774706,0.015625,0.098360656,0
0.002671416,0.03125,0.032786885,0
0.00179017,0.09375,0.098360656,0
0.002671416,0.03125,0.032786885,0
0.004086398,0.03125,0.081967213,0
0.002459566,0.09375,0.098360656,0
0.001809607,0.09375,0.098360656,0
0.004038005,0.015625,0.016393443,0
0.000335407,0.015625,0,0
0.004252126,0,0,0
0.001918141,0.03125,0.245901639,0
0.002445713,0.03125,0.098360656,0
0.00200316,0.03125,0.098360656,0
0.001807922,0.03125,0.098360656,0
0.004392765,0.046875,0.016393443,0
0.001738489,0.03125,0.245901639,0
0.002039527,0.046875,0.245901639,0
3.09E-05,0.03125,0.016393443,0
0.001812191,0.03125,0.06557377,0
0.001823809,0.03125,0.06557377,0
0.002671416,0.015625,0.032786885,0
0.004460772,0,0.016393443,0
0.00170349,0.03125,0.245901639,0
0.007690993,0.03125,0.163934426,0
0.004321301,0.015625,0.032786885,0
0.002469505,0.046875,0.163934426,0
0.006845842,0.015625,0.06557377,0
0.000465218,0,0.098360656,0
0.001822298,0.03125,0.06557377,0
0.001984412,0.046875,0.163934426,0
0.004496119,0.015625,0.098360656,0
0.002851711,0,0.032786885,0
0.001783977,0.03125,0.147540984,0
0.001839567,0.09375,0.131147541,0
0.001833945,0.09375,0.131147541,0
0.00254022,0,0.016393443,0
0.00170525,0.03125,0.131147541,0
0.001705779,0.03125,0.131147541,0
0.004395036,0,0,0
0.001782916,0.03125,0.147540984,0
0.001809508,0.03125,0.147540984,0
0.002001691,0.046875,0.147540984,0
0.002803738,0,0.032786885,0
0.00181668,0.046875,0.147540984,0
0.002386808,0.03125,0.131147541,0
0.0018107,0.15625,0.163934426,0
0.001825726,0.15625,0.163934426,0
0.001825726,0.15625,0.163934426,0
0.007110537,0,0.098360656,0
0.002516587,0.09375,0.131147541,0
0.000179259,0,0,0
0.002458467,0.046875,0.147540984,0
0.002793296,0.15625,0,0
0.001811495,0.15625,0.163934426,0
0.002814259,0,0.016393443,0
0.001835883,0.09375,0.131147541,0
0.001840388,0.09375,0.131147541,0
0.005182804,0.09375,0.131147541,0
0.001801605,0.078125,0.147540984,0
0.00180931,0.078125,0.147540984,0
0.001841312,0.15625,0.163934426,0
0.001813087,0.078125,0.163934426,0
0.001808318,0.078125,0.163934426,0
0.004500888,0,0.147540984,0
0.001800131,0.078125,0.147540984,0
0.004135247,0,0,0
0.002798507,0.09375,0.032786885,0
0.002444444,0.078125,0.147540984,0
0.002029615,0.15625,0.163934426,0
0.002508171,0.15625,0.163934426,0
0.007659575,0,0.06557377,0
0.005175942,0.015625,0.163934426,0
0.002884615,0,0.032786885,0
0.004373553,0,0,0
0.001810203,0.078125,0.163934426,0
0.001814483,0.078125,0.098360656,0
0.001810203,0.078125,0.098360656,0
0.002624672,0.09375,0.032786885,0
2.88E-05,0,0,0
0.00203701,0.078125,0.163934426,0
0.002441731,0.078125,0.163934426,0
0.004373553,0,0,0
0.001943991,0.078125,0.147540984,0
2.88E-05,0,0,0
0.001807625,0.078125,0.147540984,0
0.004380314,0.015625,0,0
0.001806141,0.078125,0.163934426,0
0.0024592,0.078125,0.147540984,0
0.002624672,0.09375,0.032786885,0
0.007569799,0,0.06557377,0
0.001841723,0.15625,0.163934426,0
0.001830791,0.15625,0.163934426,0
0.001815781,0.078125,0.098360656,0
0.00203159,0.078125,0.098360656,0
0.002840909,0,0.016393443,0
0.002311248,0,0.032786885,0
0.004535344,0,0.163934426,0
0.00626741,0.015625,0.163934426,0
0.001802885,0.078125,0.147540984,0
0.002868069,0,0.032786885,0
0.004399586,0,0.016393443,0
0.001807328,0.078125,0.147540984,0
0.00181668,0.078125,0.147540984,0
0.00199483,0.078125,0.147540984,0
0.001829877,0.15625,0.163934426,0
0.002835539,0,0.016393443,0
0.001814882,0.078125,0.098360656,0
0.00244119,0.078125,0.098360656,0
0.007456183,0,0.163934426,0
0.001814283,0.078125,0.147540984,0
0.002654867,0.046875,0.032786885,0
0.002816902,0.015625,0.016393443,0
0.007832318,0.046875,0.06557377,0
0.001838645,0.046875,0.06557377,0
0.002620087,0,0.016393443,0
0.001787165,0.09375,0.049180328,0
0.002468028,0.09375,0.049180328,0
0.002425401,0.046875,0.06557377,0
0.005659449,0.015625,0.163934426,0
0.004976468,0,0.147540984,0
0.001837826,0.046875,0.06557377,0
0.00183619,0.046875,0.06557377,0
0.004325782,0,0,0
0.001782628,0.046875,0.06557377,0
0.001796016,0.046875,0.06557377,0
0.006619269,0.015625,0.163934426,0
0.004278882,0.09375,0.016393443,0
0.001804561,0.09375,0.049180328,0
0.001789491,0.09375,0.049180328,0
0.001795234,0.046875,0.06557377,0
0.001781088,0.015625,0.016393443,0
0.004239402,0,0.032786885,0
0.001832926,0.125,0.131147541,0
0.001801802,0.03125,0.032786885,0
0.001984349,0.015625,0.016393443,0
0.004230961,0,0.016393443,0
0.002862596,0,0.032786885,0
3.08E-05,0.046875,0.032786885,0
0.005179891,0,0.131147541,0
0.006610087,0.015625,0.032786885,0
0.002806361,0,0,0
0.005674809,0.015625,0.016393443,0
0.001924955,0.125,0.131147541,0
0.002502085,0.125,0.131147541,0
0.002038355,0.03125,0.032786885,0
0.002461952,0.09375,0.278688525,0
0.002661934,0,0.032786885,0
0.002430044,0.109375,0.131147541,0
0.002859867,0,0.032786885,0
0.001830994,0.09375,0.278688525,0
0.00181658,0.09375,0.229508197,0
0.001770196,0.109375,0.131147541,0
0.004245754,0,0,0
0.004256384,0.015625,0.032786885,0
0.002016988,0.09375,0.229508197,0
0.001770196,0.109375,0.131147541,0
0.001773431,0.109375,0.131147541,0
0.001794844,0.109375,0.131147541,0
0.004313626,0.109375,0.016393443,0
0.001985736,0.125,0.131147541,0
0.002734731,0,0.016393443,0
0.002042225,0.09375,0.278688525,0
0.001814583,0.09375,0.278688525,0
0.005189476,0,0,0
0.001830994,0.09375,0.229508197,0
0.00181658,0.09375,0.229508197,0
0.001834658,0.09375,0.278688525,0
0.001982417,0.109375,0.131147541,0
0.001790365,0.125,0.131147541,0
0.001818182,0.09375,0.278688525,0
0.002023888,0.09375,0.278688525,0
0.001829877,0.09375,0.278688525,0
0.001786101,0.125,0.131147541,0
2.75E-05,0.015625,0.016393443,0
0.001814583,0.09375,0.278688525,0
0.004256384,0.015625,0.032786885,0
0.012020418,0,0,0
0.001817681,0.09375,0.278688525,0
0.002811621,0,0.016393443,0
0.006545455,0,0.278688525,0
0.001830892,0.09375,0.229508197,0
2.75E-05,0.015625,0.016393443,0
0.001813286,0.09375,0.229508197,0
0.00439731,0.015625,0.032786885,0
0.002822201,0.015625,0.016393443,0
0.001791142,0.125,0.131147541,0
0.002391651,0.125,0.131147541,0
0.001815781,0.09375,0.278688525,0
0.002832861,0,0.016393443,0
0.005190102,0.015625,0.016393443,0
0.001827242,0.09375,0.278688525,0
0.001775148,0.109375,0.131147541,0
0.002485689,0.09375,0.278688525,0
0.001792504,0.125,0.131147541,0
0.002816902,0,0,0
0.002492071,0.09375,0.229508197,0
0.001883064,0,0.081967213,0
0.004298356,0.015625,0.016393443,0
0.002485689,0.09375,0.278688525,0
2.89E-05,0.03125,0.032786885,0
0.001480228,0.03125,0.229508197,0
0.001711618,0.0625,0.081967213,0
0.005174488,0,0,0
0.004238344,0.03125,0.016393443,0
0.002514286,0.046875,0.278688525,0
0.002843602,0.03125,0.016393443,0
0.002838221,0,0.016393443,0
0.002490942,0.0625,0.229508197,0
0.000193997,0.03125,0,0
0.002039644,0.0625,0.229508197,0
0.004124926,0.03125,0.229508197,0
0.002281527,0.0625,0.081967213,0
0.005822785,0.015625,0.131147541,0
0.001822298,0.0625,0.229508197,0
0.001836905,0.0625,0.229508197,0
0.003771442,0,0,0
0.002683363,0,0.016393443,0
0.001854558,0.046875,0.278688525,0
0.00429727,0,0.016393443,0
0.000163736,0.03125,0.229508197,0
0.001710199,0.0625,0.081967213,0
0.001710376,0.0625,0.081967213,0
0.001850087,0.046875,0.278688525,0
0.001838338,0.0625,0.229508197,0
0.001894849,0.0625,0.081967213,0
0.003003003,0.015625,0.016393443,0
2.71E-05,0,0.016393443,0
0.001708517,0.015625,0.081967213,0
0.004101327,0.015625,0,0
0.003388412,0,0.081967213,0
0.002749771,0,0.06557377,0
0.001853828,0.03125,0.06557377,0
0.002622378,0.015625,0.032786885,0
0.001823507,0,0.016393443,0
0.002497919,0,0.032786885,0
0.001990997,0.03125,0.06557377,0
0.001854871,0.03125,0.06557377,0
0.000358631,0,0.016393443,0
0.002561913,0,0.049180328,0
0.001789782,0.09375,0.213114754,0
0.002508361,0.078125,0.081967213,0
0.004101327,0,0,0
0.001566134,0.09375,0.114754098,0
0.001559104,0.09375,0.114754098,0
0.004472507,0.015625,0,0
0.004235177,0,0,0
0.001793771,0.078125,0.098360656,0
0.004236232,0,0,0
0.001820991,0.078125,0.081967213,0
0.002923977,0.140625,0.032786885,0
0.002422018,0.078125,0.098360656,0
0.002044224,0.078125,0.098360656,0
0.002714932,0.015625,0.06557377,0
0.002068966,0.09375,0.114754098,0
0.007914175,0.09375,0.114754098,0
0.002688172,0.015625,0.06557377,0
0.000159532,0.015625,0.032786885,0
0.001900303,0.09375,0.213114754,0
0.001787068,0.09375,0.213114754,0
0.000894188,0,0.06557377,0
0.001726032,0.078125,0.081967213,0
0.001788133,0.09375,0.213114754,0
0.001787358,0.09375,0.213114754,0
0.001800622,0.078125,0.098360656,0
0.001820087,0.078125,0.081967213,0
0.001738672,0.078125,0.081967213,0
0.002404722,0.09375,0.213114754,0
0.001797484,0.078125,0.098360656,0
0.001795723,0.078125,0.098360656,0
0.001593125,0.09375,0.114754098,0
0.001891266,0.09375,0.114754098,0
0.0018207,0.078125,0.081967213,0
0.002770083,0,0.06557377,0
0.003267974,0.015625,0,0
0.000330515,0,0.032786885,0
0.001595282,0.09375,0.114754098,0
0.000109131,0.015625,0.032786885,0
0.000132019,0,0.032786885,0
0.001974196,0.140625,0.213114754,0
0.003012048,0.015625,0.049180328,0
0.005169719,0.015625,0.06557377,0
0.002453532,0.171875,0.081967213,0
0.004863449,0.171875,0.032786885,0
0.002979146,0,0,0
0.001808516,0.171875,0.081967213,0
0.005059753,0.171875,0,0
0.002426828,0.140625,0.213114754,0
0.011602964,0,0.016393443,0
0.001965126,0.171875,0.081967213,0
0.007683097,0,0.114754098,0
0.004615011,0.171875,0.032786885,0
0.002881844,0.140625,0.032786885,0
0.001793771,0.140625,0.213114754,0
0.001802688,0.171875,0.081967213,0
0.002881844,0.140625,0.032786885,0
2.89E-05,0,0,0
0.002964427,0,0,0
0.000305439,0.140625,0.213114754,0
0.001794063,0.140625,0.213114754,0
0.001802491,0.171875,0.081967213,0
0.004963256,0.015625,0.081967213,0
0.004774254,0,0.032786885,0
0.001796505,0.171875,0.081967213,0
0.00521119,0.171875,0.032786885,0
0.002811621,0.171875,0.049180328,0
0.004081633,0.03125,0.032786885,0
0.007316053,0.03125,0.032786885,0
0.001792796,0.140625,0.213114754,0
0.004379186,0,0,0
0.002811621,0.171875,0.049180328,0
0.001471516,0.03125,0.032786885,0
0.001790656,0.140625,0.213114754,0
0.004380314,0.046875,0,0
0.006818182,0,0.032786885,0
0.004504634,0.015625,0.016393443,0
0.001836394,0.078125,0.114754098,0
0.001810203,0.09375,0.213114754,0
0.002506266,0.046875,0.081967213,0
0.001845225,0.046875,0.081967213,0
8.55E-05,0,0,0
0.004411266,0,0,0
0.002840909,0,0,0
0.006819904,0.015625,0.06557377,0
0.004845434,0,0.098360656,0
0.002985075,0,0.032786885,0
0.002024696,0.046875,0.081967213,0
0.001828255,0.09375,0.098360656,0
0.004286435,0,0.016393443,0
0.000671135,0,0,0
0.003304436,0.015625,0.049180328,0
0.00025758,0.09375,0.163934426,0
0.002487562,0.078125,0.114754098,0
0.002462135,0.09375,0.098360656,0
0.001826029,0.078125,0.114754098,0
0.002816902,0,0,0
0.001827141,0.09375,0.098360656,0
0.001980937,0.09375,0.147540984,0
0.00182785,0.09375,0.098360656,0
0.005457997,0,0.032786885,0
0.001814882,0.0625,0.163934426,0
0.00404157,0.046875,0.06557377,0
0.002040875,0.078125,0.114754098,0
0.001816181,0.0625,0.163934426,0
0.001833741,0.09375,0.147540984,0
0.001817481,0.0625,0.163934426,0
0.002583979,0.015625,0.032786885,0
0.004412146,0.03125,0.016393443,0
0.002862596,0.03125,0.032786885,0
0.00436457,0.015625,0,0
0.001857272,0.078125,0.196721311,0
2.88E-05,0,0,0
0.001838338,0.078125,0.098360656,0
0.004252126,0,0.016393443,0
0.001843266,0.03125,0.163934426,0
0.000174066,0.0625,0.196721311,0
0.002964427,0.03125,0.016393443,0
0.001743265,0.078125,0.196721311,0
0.002941177,0,0.016393443,0
0.001736476,0.078125,0.196721311,0
0.005616605,0.015625,0.016393443,0
0.004326801,0.03125,0.049180328,0
0.003161222,0,0.032786885,0
0.001874148,0.078125,0.196721311,0
0.004456266,0,0.016393443,0
0.002676182,0,0.016393443,0
0.000678486,0,0,0
0.001841312,0.03125,0.163934426,0
0.001754106,0.078125,0.196721311,0
0.000446116,0.125,0.016393443,0
0.001958621,0.078125,0.196721311,0
0.001826636,0.09375,0.098360656,0
0.002935421,0.015625,0.016393443,0
0.004088785,0.03125,0.049180328,0
0.002857143,0,0,0
0.00251046,0.078125,0.098360656,0
0.006650246,0,0.081967213,0
0.001741976,0.078125,0.196721311,0
0.001934236,0.0625,0.163934426,0
0.002038063,0.078125,0.196721311,0
0.002452438,0.0625,0.163934426,0
0.001872234,0.078125,0.196721311,0
0.000274343,0.125,0.016393443,0
0.001580492,0.03125,0.049180328,0
0.001841621,0.03125,0.163934426,0
0.00436345,0.015625,0.016393443,0
0.001846051,0.078125,0.098360656,0
0.001975625,0.09375,0.098360656,0
0.004081633,0.0625,0.196721311,0
0.000122706,0.125,0,0
0.0023343,0.078125,0.196721311,0
0.001626114,0,0.081967213,0
0.002712477,0.015625,0,0
0.002482536,0.015625,0.163934426,0
0.007559395,0.03125,0.049180328,0
0.005659449,0,0.098360656,0
0.005187598,0,0.114754098,0
0.002808989,0,0,0
0.007033248,0,0.032786885,0
0.001871085,0.078125,0.098360656,0
0.004641125,0.015625,0.081967213,0
0.001427989,0.046875,0.081967213,0
0.001841107,0.078125,0.098360656,0
0.004588975,0,0.114754098,0
0.001845122,0.078125,0.098360656,0
0.002819549,0,0,0
0.002522357,0.078125,0.196721311,0
0.003995434,0.046875,0.081967213,0
0.00427996,0,0.049180328,0
0.002788104,0,0.016393443,0
0.001855601,0.078125,0.196721311,0
0.006268865,0.015625,0.131147541,0
